
16, 1806, 1160
32, 2905, 2931
48, 6133, 6058
64, 10434, 10376
80, 16561, 16037
96, 23113, 23072
112, 70638, 31064
128, 42241, 40365
144, 52484, 50863
160, 91274, 62782
176, 76264, 75692
192, 90433, 89995
208, 105388, 105519
224, 123209, 122536
240, 140461, 200833
256, 160457, 235294
272, 181055, 213271
288, 201811, 255571
304, 225393, 229775
320, 249794, 251711
336, 328126, 335515
352, 302356, 314597
368, 384650, 340712
384, 363430, 380329
400, 390012, 403764
416, 420212, 433822
432, 453449, 527866
448, 544234, 559958
464, 577526, 546864
480, 590996, 580794
496, 615774, 621501
512, 655078, 1195643
528, 757198, 716688
544, 968417, 748608
560, 868289, 847643
576, 845086, 897486
592, 955738, 939275
608, 924491, 991541
624, 995384, 1042402
640, 1110787, 1465651
