
64, 20047, 20126
128, 69890, 85845
192, 143378, 209394
256, 229685, 525906
320, 351685, 540252
384, 504515, 793993
448, 680284, 728401
512, 913653, 1576660
576, 975322, 1385846
640, 1103168, 1989933
704, 1433789, 2274754
768, 1553622, 3180693
832, 1896765, 3391170
896, 2359086, 5381393
960, 2884922, 7345879
1024, 2786508, 14148145
1088, 3118802, 10636518
1152, 3430450, 9159174
1216, 3777177, 10015408
1280, 4896516, 14426137
1344, 5006420, 13156290
1408, 6921734, 14951999
1472, 7221791, 15644618
1536, 6190975, 47298457
1600, 6699377, 19129629
1664, 7233240, 21278262
1728, 7713855, 22774477
1792, 8177782, 42694867
1856, 9840802, 26587965
1920, 9450021, 31018408
1984, 10023528, 31292612
2048, 12253770, 115371108
2112, 11384889, 34877751
2176, 12499539, 40479490
2240, 13581654, 39705402
2304, 14156950, 62374415
2368, 14685173, 43944364
2432, 15574145, 51610705
2496, 17201959, 50402205
2560, 17420015, 171333006
