
2, 4260, 832
4, 2441, 600
6, 2688, 551
8, 2804, 623
10, 3184, 707
12, 3851, 820
14, 4013, 878
16, 4753, 1049
18, 5582, 1197
20, 6208, 1380
22, 7255, 1583
24, 8172, 1809
26, 9259, 2044
28, 10466, 2308
30, 11600, 2583
32, 13012, 2888
34, 14407, 3204
36, 15915, 3546
38, 17603, 3897
40, 19247, 4292
42, 21555, 4692
44, 22910, 5101
46, 24931, 5559
48, 26981, 6011
50, 29191, 6472
52, 31383, 6965
54, 33712, 7490
56, 36241, 8015
58, 38668, 8589
60, 41327, 9166
62, 44088, 9796
64, 47156, 10408
66, 49700, 11037
68, 52608, 11707
70, 55851, 12365
72, 58814, 13050
74, 62173, 13818
76, 65151, 14488
78, 68802, 43998
80, 72392, 16550
82, 75591, 17275
84, 79300, 42934
86, 83021, 18449
88, 86785, 19316
90, 90535, 20131
92, 94676, 21056
94, 98965, 21906
96, 103109, 22831
98, 107123, 23762
100, 138695, 24728
102, 115991, 25760
104, 120364, 26784
106, 124885, 32668
108, 129580, 28785
110, 134304, 29861
112, 139144, 30948
114, 144118, 32050
116, 149089, 33161
118, 154236, 34231
120, 159424, 35455
122, 164670, 36624
124, 170079, 37813
126, 175563, 39034
128, 181099, 40272
130, 186681, 41507
132, 192368, 42763
134, 198368, 44074
136, 215696, 45379
138, 210247, 46716
140, 216293, 48079
142, 222427, 49468
144, 228650, 50866
146, 235074, 52252
148, 241413, 53673
150, 247970, 55129
152, 254669, 56619
154, 261284, 58121
156, 268148, 59592
158, 275256, 61163
160, 303311, 62683
162, 289019, 64200
164, 296087, 65812
166, 303325, 67439
168, 310636, 69162
170, 318019, 70733
172, 325435, 72395
174, 333009, 74054
176, 341034, 76058
178, 361589, 77461
180, 356485, 79225
182, 364118, 80939
184, 372157, 83099
186, 380326, 84549
188, 388843, 86420
190, 397088, 88255
192, 405663, 90775
194, 446832, 121388
196, 422715, 119732
198, 431134, 95789
200, 440028, 103240
202, 448824, 99754
204, 457359, 101763
206, 479091, 103721
208, 475687, 110142
210, 484772, 107822
212, 494571, 109883
214, 503396, 111896
216, 512917, 118792
218, 535113, 116156
220, 531784, 118291
222, 541424, 120390
224, 551031, 124453
226, 560715, 124697
228, 583886, 126991
230, 580919, 129171
232, 590834, 138475
234, 601257, 133556
236, 657717, 135992
238, 702620, 138237
240, 651815, 149289
242, 675424, 172576
244, 691574, 170418
246, 631257, 150289
248, 157017, 159697
250, 158937, 152479
252, 160604, 154984
254, 162281, 157406
256, 164241, 269398
258, 173942, 162350
260, 170346, 164966
262, 175841, 167396
264, 176363, 213170
266, 219387, 177500
268, 246618, 180197
270, 192017, 204296
272, 198360, 193954
274, 250867, 212944
276, 229184, 210986
278, 226400, 191185
280, 236118, 205090
282, 201236, 193824
284, 197782, 196611
286, 204191, 199331
288, 203997, 217398
290, 207228, 204940
292, 207474, 207874
294, 271889, 210522
296, 213144, 229732
298, 216070, 216348
300, 278806, 219329
302, 225620, 276683
304, 224810, 246102
306, 228067, 228108
308, 230782, 231132
310, 233766, 234053
312, 295623, 255156
314, 239803, 240114
316, 242799, 243275
318, 245893, 246157
320, 248985, 270007
