
64, 12481, 14566
128, 57953, 46359
192, 114558, 125889
256, 169186, 354594
320, 282503, 290585
384, 457074, 600604
448, 674954, 552861
512, 831183, 1518967
576, 838442, 1183310
640, 1091803, 1789645
704, 1246901, 1449280
768, 1478976, 2637918
832, 1743140, 1950296
896, 2017283, 3467492
960, 2310290, 2799454
1024, 2633490, 4984073
1088, 2969834, 4611313
1152, 3659420, 6814913
1216, 3752843, 7264355
1280, 4144123, 10931509
1344, 4626755, 9946768
1408, 4976832, 11364299
1472, 5470119, 11451618
1536, 5886620, 14003476
1600, 6477268, 14062807
1664, 7710540, 15980893
1728, 8860262, 18021818
1792, 8254974, 20955318
1856, 8924747, 19497909
1920, 9275365, 21568854
1984, 9976690, 22963986
2048, 10641492, 104341826
2112, 11212881, 30188141
2176, 12257615, 28004664
2240, 12591457, 29692534
2304, 14822825, 34940742
2368, 14074549, 32967922
2432, 15180122, 37312087
2496, 15760943, 38040697
2560, 16543493, 95130402
2624, 17295301, 41860714
2688, 20151694, 45680602
2752, 19023286, 46208495
2816, 20055605, 52517831
2880, 20862211, 50745307
2944, 22354615, 54744193
3008, 24359277, 55914876
3072, 23794146, 202759126
3136, 24739088, 63806904
3200, 27269184, 65378864
3264, 27432999, 63418476
3328, 28338170, 81798673
3392, 29612146, 72156419
3456, 31005613, 78782339
3520, 31450395, 78002245
3584, 33699371, 255929410
3648, 34604429, 84149302
3712, 34734689, 89560267
3776, 37373164, 88284012
3840, 37992238, 125958107
3904, 39255870, 96514430
3968, 40659107, 100523013
4032, 41794446, 101520552
4096, 43201827, 453778004
4160, 44328567, 107699051
4224, 46587282, 116108500
4288, 47670971, 115566484
4352, 48633823, 221234338
4416, 50626004, 125445682
4480, 52955041, 131730432
4544, 55454577, 129849118
4608, 58057704, 431859613
4672, 54849208, 137965884
4736, 58952693, 145527199
4800, 58536671, 145128290
4864, 61157760, 309636584
4928, 63247599, 159386891
4992, 64058810, 169131210
5056, 65492631, 162343621
5120, 67405129, 669438496
