
8, 2160, 1087
16, 1325, 1261
24, 2676, 2320
32, 3448, 3540
40, 5234, 6435
48, 7026, 7032
56, 9485, 9787
64, 12673, 11843
72, 15689, 15967
80, 19137, 18661
88, 24861, 22834
96, 29698, 26920
104, 31076, 30609
112, 35713, 35496
120, 40573, 42963
128, 45434, 46197
136, 51550, 56474
144, 60079, 57414
152, 63771, 61572
160, 73816, 69977
168, 84210, 76177
176, 115707, 87785
184, 87745, 97181
192, 125749, 99240
200, 129319, 112696
208, 108703, 121391
216, 177036, 130662
224, 125384, 131535
232, 136592, 154677
240, 146128, 165694
248, 155286, 172457
256, 223824, 295527
264, 179605, 196956
272, 186742, 211787
280, 196190, 221597
288, 208678, 238754
296, 219675, 247657
304, 232321, 263984
312, 241874, 275647
320, 254199, 289295
328, 299300, 309409
336, 307400, 317410
344, 292775, 337850
352, 360989, 350250
360, 325461, 363805
368, 337345, 381318
376, 350534, 395026
384, 364414, 610705
392, 380250, 431395
400, 397062, 458533
408, 413426, 465945
416, 485126, 543839
424, 445500, 502224
432, 516057, 522487
440, 476971, 533298
448, 495436, 609762
456, 541293, 569974
464, 561213, 592020
472, 549547, 611775
480, 568846, 632165
488, 587322, 659523
496, 635868, 675607
504, 902285, 1006505
512, 869321, 1129860
520, 814360, 716911
528, 775248, 805860
536, 703476, 760185
544, 722216, 799387
552, 745523, 816503
560, 828228, 851260
568, 786337, 873778
576, 809256, 1187715
584, 885935, 922661
592, 856048, 954036
600, 876844, 974313
608, 900528, 1006088
616, 1040754, 1033731
624, 947615, 1057627
632, 999516, 1083292
640, 1128010, 1735908
648, 1059233, 1140923
656, 1114835, 1172356
664, 1076398, 1199251
672, 1099697, 1241208
680, 1128662, 1327756
688, 1210320, 1315155
696, 1243902, 1321179
704, 1211895, 2106739
712, 1284630, 1498586
720, 1588828, 2145886
728, 2621582, 1657207
736, 1611965, 1586044
744, 1983840, 1553179
752, 1556232, 1579058
760, 1430030, 1634657
768, 1459970, 2787923
776, 1476259, 1734284
784, 1505532, 1782229
792, 1531411, 1839240
800, 1572316, 1958451
808, 1608209, 2031290
816, 1642957, 2151225
824, 1672424, 2053896
832, 1773280, 3760653
840, 1868264, 2293853
848, 1778317, 3249136
856, 1833206, 4066739
864, 1907976, 3791216
872, 2679223, 2602935
880, 2029211, 2856082
888, 2076411, 2773020
896, 2211374, 6008933
904, 2080796, 3063829
912, 2138138, 3220284
920, 2282842, 3130842
928, 2219303, 4492195
936, 2234508, 3435888
944, 2399141, 3812081
952, 2322418, 3677063
960, 2367707, 9801921
968, 2478864, 4343637
976, 2405584, 4496090
984, 2446788, 4599040
992, 3205819, 6954095
1000, 3157638, 5089169
