
16, 2305, 1557
32, 3506, 4080
48, 7235, 8453
64, 12064, 14033
80, 20421, 21880
96, 27584, 28489
112, 36441, 51475
128, 46127, 60589
144, 55076, 58226
160, 67567, 76078
176, 81571, 92802
192, 97361, 115823
208, 115127, 129908
224, 190944, 142172
240, 148059, 174991
256, 172405, 317251
272, 190733, 217065
288, 213616, 242558
304, 236442, 269114
320, 260596, 313800
336, 287804, 328630
352, 314087, 359736
368, 402534, 395249
384, 372412, 614527
400, 459998, 464794
416, 440289, 511832
432, 470417, 541627
448, 503962, 616516
464, 595297, 625361
480, 609327, 658967
496, 646256, 707956
512, 657641, 1154313
528, 696713, 766011
544, 794405, 820630
560, 839364, 876148
576, 829939, 1196151
592, 927663, 976534
608, 980501, 1030114
624, 969014, 1221677
640, 1139943, 3089451
656, 1133479, 2007597
672, 1122227, 1571666
688, 1292872, 1463838
704, 1233068, 2184880
720, 1397385, 1515969
736, 1784822, 1663727
752, 1510021, 1676057
768, 1474246, 3487830
784, 1649618, 2477148
800, 1633625, 2733551
816, 1701392, 2202677
832, 1829534, 4251191
848, 1793168, 4148319
864, 1966055, 4228655
880, 2046466, 3129407
896, 2079859, 6122448
912, 2495510, 3556365
928, 4124629, 4588432
944, 3183953, 3389288
960, 2414125, 5054102
976, 2441510, 3724211
992, 2565403, 4148174
1008, 2606766, 4202769
1024, 2686287, 15703308
1040, 2774145, 9150027
1056, 2851822, 6154211
1072, 2875115, 5166361
1088, 3116734, 7577328
1104, 3274224, 5661487
1120, 4118388, 6922276
1136, 3702551, 6076494
1152, 3379068, 9277497
1168, 3541366, 6966136
1184, 3617433, 8570187
1200, 3768758, 7034318
1216, 3763791, 10710454
1232, 4482074, 7788425
1248, 4476463, 11442527
1264, 4191776, 8164448
1280, 4218978, 12522321
1296, 4414652, 8467335
1312, 4512710, 11741389
1328, 4625453, 9485641
1344, 4803003, 14249193
1360, 4857047, 9724523
1376, 4965646, 12896961
1392, 5084468, 11998924
1408, 5186023, 14614967
1424, 5707904, 10540946
1440, 5419627, 14362279
1456, 5461390, 11740177
1472, 6571542, 15692474
1488, 6145291, 11938018
1504, 6417163, 17549254
1520, 5923627, 12943346
1536, 6036843, 41527541
1552, 6201078, 13239845
1568, 6269753, 18082970
1584, 6382465, 14733911
1600, 6591050, 19733192
1616, 6653354, 14161706
1632, 6852317, 18850803
1648, 7262800, 15172283
1664, 7110280, 22397001
1680, 7119819, 16415815
1696, 7552945, 21068479
1712, 9372562, 16617043
1728, 7804822, 22804068
1744, 7819504, 18549075
1760, 8146897, 23479238
1776, 7945301, 17383644
1792, 8241550, 27757144
1808, 8512326, 18375829
1824, 8552181, 25037561
1840, 8867634, 18957949
1856, 9348605, 25653930
1872, 9581460, 20736026
1888, 10640714, 27812273
1904, 9498787, 20748331
1920, 9802823, 29887339
1936, 9542911, 21895217
1952, 9781894, 29675088
1968, 9867134, 22515901
1984, 10101891, 30924512
2000, 10893861, 24900905
2016, 10297230, 30415455
2032, 11816992, 24475553
2048, 11426066, 112541141
2064, 10996869, 26185445
2080, 11052778, 32163380
2096, 11565463, 26060464
2112, 11928274, 34389157
2128, 12232748, 27905252
2144, 12188708, 34031076
2160, 12689173, 29697499
2176, 13221546, 40762336
2192, 12582424, 31006585
2208, 12475002, 39101381
2224, 13343407, 31833099
2240, 13285648, 39742841
2256, 13456249, 35085188
2272, 13273343, 39720534
2288, 14947272, 35265229
2304, 13543814, 72230755
2320, 14259798, 37739074
2336, 14718494, 40174790
2352, 14279138, 38511135
2368, 14289761, 46538611
2384, 15862895, 40817140
2400, 16011398, 45088182
2416, 15507973, 42609839
2432, 15014407, 51224906
2448, 15431140, 44023754
2464, 15530390, 48285249
2480, 15711654, 46719736
2496, 17737475, 50616260
2512, 17409967, 47848036
2528, 16565168, 50523104
2544, 16781772, 48142177
2560, 16962253, 168463760
