
16, 3065, 1557
32, 3297, 4254
48, 9912, 7992
64, 12368, 12716
80, 19131, 20279
96, 26158, 38021
112, 35922, 37128
128, 45744, 43114
144, 58843, 74796
160, 70519, 72705
176, 83824, 89711
192, 99876, 108779
208, 116052, 133852
224, 132704, 179631
240, 180968, 174165
256, 198360, 312477
272, 193656, 224338
288, 215812, 246239
304, 294489, 276140
320, 270355, 301452
336, 290440, 335051
352, 317857, 371922
368, 348063, 401783
384, 377652, 636645
400, 454563, 466012
416, 669978, 493072
432, 623514, 539162
448, 571418, 609922
464, 612868, 616284
480, 689364, 666115
496, 754423, 702249
512, 849238, 1180160
528, 920312, 764495
544, 995593, 822300
560, 915741, 877598
576, 823544, 1288075
592, 950907, 995680
608, 947844, 1049588
624, 965456, 1103916
640, 1129315, 1747534
656, 1068690, 1197163
672, 1172789, 1239712
688, 1379489, 1302935
704, 1222460, 2126784
720, 1393142, 1462670
736, 1366874, 1623208
752, 1429450, 1616364
768, 1487856, 3298042
784, 1548388, 2472644
800, 1618295, 2580623
816, 1683995, 2162675
832, 1744289, 3997052
848, 1831022, 2443696
864, 2062314, 2824269
880, 1995272, 2645591
896, 2078566, 7221783
912, 2237080, 3102628
928, 2208323, 3096741
944, 2303003, 3194164
960, 2424956, 4924548
976, 2520071, 3668386
992, 2668701, 6108212
1008, 2755733, 5148973
1024, 2729018, 21423895
1040, 2840323, 6107405
1056, 2860371, 8070366
1072, 2938845, 6402048
1088, 3084126, 10035815
1104, 4913243, 5865125
1120, 4599307, 7023321
1136, 3343581, 6071857
1152, 3410173, 8991145
1168, 4123202, 6584566
1184, 3767833, 9989221
1200, 3677835, 7327261
1216, 4456476, 10101349
1232, 4369905, 7482391
1248, 4082631, 10183741
1264, 4185465, 8885269
1280, 4306453, 12688309
