
16, 1841, 2543
32, 3079, 5330
48, 6980, 11060
64, 13000, 18957
80, 18183, 28924
96, 25012, 41400
112, 31717, 56471
128, 40469, 72662
144, 50837, 92193
160, 62761, 113163
176, 75840, 137970
192, 90221, 163986
208, 106975, 200607
224, 124836, 228534
240, 141015, 272101
256, 161182, 483169
272, 180301, 357239
288, 203922, 393686
304, 285061, 440428
320, 254356, 491866
336, 352381, 540220
352, 534977, 592519
368, 595883, 653407
384, 647137, 1057972
400, 702481, 767166
416, 769248, 746460
432, 822129, 562808
448, 881144, 578886
464, 950228, 637860
480, 1064065, 671112
496, 1154774, 668713
512, 1162821, 1111404
528, 1225560, 800768
544, 1340110, 853304
560, 1378938, 847513
576, 1460190, 1229133
592, 1543365, 1043973
608, 1642174, 1118692
624, 1711072, 1268932
640, 1812389, 2081524
