
2, 1722, 1017
4, 1046, 1003
6, 980, 1032
8, 1186, 1104
10, 1197, 1258
12, 1374, 1537
14, 1583, 1583
16, 1887, 1858
18, 2160, 2151
20, 2499, 2465
22, 2873, 2847
24, 3248, 3230
26, 3671, 3685
28, 4147, 4164
30, 4640, 4651
32, 5188, 5179
34, 5782, 5773
36, 6365, 6374
38, 7006, 7035
40, 7711, 7714
42, 8412, 8412
44, 9158, 9166
46, 9944, 9952
48, 10782, 10776
50, 11629, 11629
52, 12522, 12516
54, 13438, 13464
56, 14415, 14424
58, 15433, 15459
60, 16503, 16501
62, 17672, 17623
64, 18728, 18736
66, 19873, 19847
68, 21129, 21027
70, 22231, 22222
72, 23568, 23617
74, 24780, 24751
76, 26166, 26079
78, 27399, 27526
80, 28857, 28782
