
8, 1409, 835
16, 1238, 1058
24, 1821, 1806
32, 2917, 3219
40, 4454, 6530
48, 6188, 6336
56, 8082, 8180
64, 10495, 11217
72, 13255, 14233
80, 16811, 16332
88, 19734, 19763
96, 22915, 23144
104, 26975, 27213
112, 31340, 31737
120, 36618, 35603
128, 69663, 41148
136, 73146, 47217
144, 51182, 51643
152, 56842, 58748
160, 62886, 63362
168, 74820, 71940
176, 75582, 76786
184, 82589, 84680
192, 89871, 90410
200, 97454, 128420
208, 106087, 135621
216, 114349, 117096
224, 123876, 130729
232, 131074, 134763
240, 140362, 143451
248, 149761, 152331
256, 159494, 205096
264, 169615, 178506
272, 180919, 186707
280, 190759, 200030
288, 201750, 204357
296, 269270, 224132
304, 225585, 235964
312, 292749, 246874
320, 252224, 253955
328, 261556, 328439
336, 275726, 296910
344, 287636, 299448
352, 302327, 310314
360, 314916, 325278
368, 329428, 347776
376, 399147, 355122
384, 415050, 392051
392, 377069, 418470
400, 388547, 439744
408, 404181, 420381
416, 420189, 435165
424, 436464, 452672
432, 509045, 478462
440, 530491, 484497
448, 487188, 509767
456, 505530, 522220
464, 523444, 552676
472, 540815, 560204
480, 669186, 582644
488, 581806, 599969
496, 597869, 680983
504, 617163, 652375
512, 691014, 1139444
520, 714684, 681984
528, 676642, 713139
536, 697099, 724971
544, 782652, 903602
552, 835606, 1157981
560, 783290, 881826
568, 804938, 964189
576, 828683, 999224
584, 854247, 854253
592, 874892, 890769
600, 898040, 909335
608, 934745, 939394
616, 947664, 959673
624, 972091, 994987
632, 999519, 1175497
640, 1021661, 2187742
648, 1048576, 1062096
656, 1077587, 1097081
664, 1099651, 1119814
672, 1131667, 1149765
680, 1154136, 1170129
688, 1180540, 1205666
696, 1271942, 1317151
704, 1236681, 1294734
712, 1341864, 1292538
720, 1293823, 1377363
728, 1325920, 1339327
736, 1351272, 1391634
744, 1380368, 1459958
752, 1413004, 1447868
760, 1548704, 1546193
768, 1429963, 2494127
776, 1712023, 1526067
784, 1829407, 1568908
792, 2531088, 1592938
800, 2195723, 1637374
808, 1974047, 1653098
816, 1854297, 1706829
824, 2115970, 1715431
832, 1991235, 1833597
840, 1881511, 1788827
848, 1977289, 1842312
856, 1833861, 1919895
864, 1862725, 1912709
872, 1901509, 1994260
880, 1944624, 1989153
888, 2119398, 1996969
896, 2082994, 3348145
904, 2387393, 2108813
912, 2413133, 2289660
920, 2443728, 2411060
928, 2487689, 2280168
936, 2467943, 2223021
944, 2526059, 2279208
952, 2569223, 2292389
960, 2397812, 2793630
968, 2463442, 2371446
976, 2449548, 2443223
984, 2477977, 2563939
992, 2741007, 2535110
1000, 2840599, 2526619
1008, 2826734, 3571077
1016, 2877551, 3305222
1024, 2898376, 5378873
1032, 2929754, 2812428
1040, 3055234, 2754080
1048, 3099978, 2731072
1056, 3300255, 2869573
1064, 3117998, 2834236
1072, 3064766, 2999383
1080, 3405162, 2974808
1088, 3322976, 3973626
1096, 3223990, 3076691
1104, 3316773, 3214238
1112, 3757683, 3276338
1120, 3660733, 3425279
1128, 3585470, 3450254
1136, 3473512, 3615459
1144, 3492284, 3778369
1152, 3727680, 5736780
1160, 3665675, 3657050
1168, 3661386, 3666516
1176, 3532887, 3854036
1184, 3538188, 3803843
1192, 3642069, 4100370
1200, 3632218, 4270290
1208, 3683165, 4954223
1216, 3745451, 8003904
1224, 4126726, 4841010
1232, 3946198, 4361382
1240, 3962591, 4462215
1248, 4053762, 4508606
1256, 4065037, 4768832
1264, 4082077, 4547843
1272, 4377271, 4906559
1280, 4150303, 7831049
