
64, 18974, 18719
128, 61726, 85344
192, 123841, 190889
256, 208518, 565659
320, 310682, 601897
384, 436371, 1006465
448, 588172, 911496
512, 737762, 1954150
576, 908723, 1986885
640, 1387940, 2444450
704, 1922850, 2526366
768, 1956499, 3471401
832, 1923195, 4079522
896, 2054217, 6172447
960, 2359309, 7307559
1024, 2686818, 13236127
1088, 3046264, 10631988
1152, 3408198, 10574078
1216, 3866175, 10669395
1280, 4177070, 13077521
1344, 4671235, 13601475
1408, 5749624, 14848087
1472, 5679621, 15797300
1536, 6110288, 44391320
1600, 6699185, 19535696
1664, 7417930, 21982843
1728, 7813661, 23442442
1792, 8856199, 31182696
1856, 9029779, 26825643
1920, 10610859, 31682259
1984, 10057933, 31338426
2048, 11928509, 112521992
2112, 11541040, 35097020
2176, 12329207, 40680312
2240, 13239697, 39530859
2304, 13620444, 65593238
2368, 14425910, 44462707
2432, 16082147, 51830716
2496, 16591801, 50395321
2560, 17117873, 169516228
2624, 17587931, 60876921
2688, 18809455, 62792635
2752, 21262550, 61571843
2816, 20817281, 130571395
2880, 21230581, 69607328
2944, 22394881, 77555300
3008, 23722356, 75081194
3072, 25529546, 278121762
3136, 25622909, 84356870
3200, 26856665, 90656572
3264, 28911735, 85823565
3328, 28486294, 250611509
3392, 30256694, 98177261
3456, 30533473, 113348970
3520, 33035944, 103628936
3584, 33734908, 310760870
3648, 35625659, 109367818
3712, 36832647, 154240519
3776, 37534047, 120596708
3840, 39225614, 423048853
3904, 39088505, 134837709
3968, 43044821, 202181567
4032, 42094283, 134125794
4096, 43515396, 594391986
4160, 45541321, 141237919
4224, 47188220, 210337600
4288, 48838644, 159024542
4352, 50071162, 550034856
4416, 52561079, 184854151
4480, 53106705, 272441979
4544, 53483316, 173569892
4608, 56283217, 521772932
4672, 56749810, 184879309
4736, 60637532, 305341385
4800, 59512845, 199313450
4864, 62648586, 582699583
4928, 64759198, 213919926
4992, 64825274, 338723111
5056, 67862894, 224870895
5120, 69242015, 951516520
