
8, 1287, 838
16, 1209, 1087
24, 1818, 1800
32, 2882, 2897
40, 4370, 4292
48, 6156, 5991
56, 8006, 7998
64, 10985, 10338
72, 13093, 12971
80, 16100, 15990
88, 19705, 19267
96, 23664, 22881
104, 26833, 26767
112, 31032, 30899
120, 35435, 35385
128, 68208, 40237
136, 71635, 45364
144, 50976, 50776
152, 56518, 56532
160, 62587, 62567
168, 69031, 98101
176, 116287, 101447
184, 110626, 82594
192, 89897, 89905
200, 97466, 100722
208, 105925, 105446
216, 113633, 113720
224, 122272, 122220
232, 131256, 131088
240, 140255, 140371
248, 149698, 149674
256, 159836, 210374
264, 169742, 169684
272, 180034, 182169
280, 243524, 190779
288, 201784, 202370
296, 269088, 213106
304, 279980, 229068
312, 246618, 236819
320, 249023, 306512
328, 261565, 264738
336, 275317, 282555
344, 287613, 287891
352, 355832, 306222
360, 314937, 344137
368, 384476, 366864
376, 426613, 343850
384, 566970, 400762
392, 373261, 433712
400, 388556, 437305
408, 404773, 416289
416, 450593, 446475
424, 462341, 450051
432, 508219, 545791
440, 473375, 728163
448, 487904, 695492
456, 504681, 649107
464, 578138, 772374
472, 569815, 721740
480, 588151, 765017
488, 577900, 752660
496, 596930, 863550
504, 671605, 834649
512, 691162, 1378465
520, 660153, 891750
528, 677283, 871943
536, 751999, 719988
544, 772832, 762189
552, 742371, 836879
560, 797958, 803166
568, 819238, 814218
576, 863321, 849755
584, 827581, 924282
592, 904962, 896334
600, 928043, 912656
608, 899455, 952803
616, 920254, 966442
624, 1054819, 995607
632, 971668, 1031680
640, 1112324, 1513185
