Omega, Mean iterations to converge
0.10 61262.3
0.11 57342.5
0.11 55716.7
0.12 48618.6
0.12 43565.9
0.13 47735.5
0.13 41543.6
0.14 43588.2
0.15 36480.6
0.16 34925.4
0.16 37133.2
0.17 31078.5
0.18 29721.5
0.19 31731.0
0.20 26993.8
0.21 27134.0
0.22 24969.5
0.23 22736.5
0.24 23911.1
0.25 20314.0
